stored_sample_id,genotype,age,group,gene,ct_rep1,ct_rep2,ct_rep3,ct_mean,ct_sd,qc_fail,ref_geomean,delta_ct,cal_dct,delta_delta_ct,relative_expression
A041,GG,2-year,GG-2-year,CHST11,28.508,28.639,28.363,28.50333333333333,0.1380591660605455,False,22.969166666666663,5.534166666666664,4.4579166666666685,1.0762499999999957,0.4742599674593794
A041,GG,2-year,GG-2-year,ODC1,28.257,28.198,28.214,28.223,0.0305122926047855,False,22.969166666666663,5.253833333333333,3.9957857142857134,1.2580476190476193,0.4181093991887376
A041,GG,2-year,GG-2-year,GALNT,29.035,28.756,28.919,28.90333333333333,0.1401582439007186,False,22.969166666666663,5.934166666666666,4.662041666666667,1.272124999999999,0.4140494544615808
A041,GG,2-year,GG-2-year,FUT1/2,28.008,27.934,27.818,27.92,0.0957705591505019,False,22.969166666666663,4.950833333333335,3.833309523809524,1.1175238095238114,0.460884192081216
A042,GG,2-year,GG-2-year,PRKCD,25.16,25.072,25.202,25.144666666666662,0.0663425454239848,False,22.628166666666665,2.5165000000000006,3.7783333333333338,-1.2618333333333331,2.398002783435117
A042,GG,2-year,GG-2-year,NOTCH1,26.078,26.256,26.067,26.13366666666667,0.1060864427404999,False,22.628166666666665,3.505500000000005,4.667041666666668,-1.161541666666663,2.2369634227650925
A042,GG,2-year,GG-2-year,GSN,24.09,24.168,24.174,24.143999999999995,0.0468614980554396,False,22.628166666666665,1.5158333333333296,2.78475,-1.2689166666666702,2.409805430149401
A042,GG,2-year,GG-2-year,CCNG1,25.992,25.935,25.831,25.91933333333333,0.0816353681521276,False,22.628166666666665,3.291166666666665,4.343083333333334,-1.0519166666666688,2.0732824410907678
A042,GG,2-year,GG-2-year,CHST11,28.44,28.284,28.544,28.422666666666668,0.1308637968780272,False,22.628166666666665,5.794500000000003,4.4579166666666685,1.3365833333333343,0.3959572733682921
A042,GG,2-year,GG-2-year,ODC1,28.079,28.1,27.985,28.054666666666662,0.0612399651643716,False,22.628166666666665,5.426500000000001,3.9957857142857134,1.4307142857142874,0.3709471893287702
A042,GG,2-year,GG-2-year,GALNT,28.691,28.673,28.609,28.657666666666668,0.0430967902903822,False,22.628166666666665,6.029500000000002,4.662041666666667,1.3674583333333352,0.3875734544495219
A043,GG,2-year,GG-2-year,PRKCD,25.47,25.645,25.542,25.552333333333333,0.0879564286071994,False,22.624166666666667,2.928166666666666,3.7783333333333338,-0.8501666666666678,1.802709170322518
A043,GG,2-year,GG-2-year,NOTCH1,25.802,26.319,26.77,26.297,0.4843748548386879,False,22.624166666666667,3.6728333333333296,4.667041666666668,-0.9942083333333382,1.991987139643297
A043,GG,2-year,GG-2-year,GSN,24.433,24.629,24.669,24.577,0.1263012272307761,False,22.624166666666667,1.9528333333333308,2.78475,-0.8319166666666691,1.7800486438938263
A043,GG,2-year,GG-2-year,CCNG1,26.724,26.661,26.392,26.59233333333333,0.1763301827065734,False,22.624166666666667,3.968166666666665,4.343083333333334,-0.3749166666666692,1.2967646484243307
A043,GG,2-year,GG-2-year,CHST11,28.692,28.693,28.639,28.674666666666667,0.0308922859842612,False,22.624166666666667,6.0505,4.4579166666666685,1.592583333333331,0.3315771894947561
A043,GG,2-year,GG-2-year,ODC1,27.871,28.16,27.948,27.993,0.1496629546681481,False,22.624166666666667,5.368833333333331,3.9957857142857134,1.3730476190476175,0.3860748231605759
A043,GG,2-year,GG-2-year,GALNT,28.433,28.527,28.05,28.33666666666667,0.2526704045457902,False,22.624166666666667,5.712500000000002,4.662041666666667,1.050458333333335,0.4828147534892807
A043,GG,2-year,GG-2-year,FUT1/2,27.517,27.356,27.39,27.421000000000003,0.0848587060943061,False,22.624166666666667,4.796833333333336,3.833309523809524,0.9635238095238114,0.5128028518948087
A044,GG,2-year,GG-2-year,NOTCH1,25.863,25.863,25.768,25.831333333333333,0.0548482755730137,False,22.85083333333333,2.9804999999999997,4.667041666666668,-1.6865416666666686,3.2188417862726446
A044,GG,2-year,GG-2-year,GSN,24.376,24.425,24.476,24.425666666666668,0.0500033332222285,False,22.85083333333333,1.5748333333333342,2.78475,-1.2099166666666656,2.313242745810855
A044,GG,2-year,GG-2-year,CCNG1,26.026,26.401,26.152,26.193,0.1908323871883385,False,22.85083333333333,3.3421666666666674,4.343083333333334,-1.000916666666667,2.001271173630536
A044,GG,2-year,GG-2-year,CHST11,28.24,28.38,28.593,28.40433333333333,0.1777535747413638,False,22.85083333333333,5.553499999999996,4.4579166666666685,1.0955833333333276,0.4679468777592969
A044,GG,2-year,GG-2-year,ODC1,27.973,28.154,28.137,28.088,0.0999549898704418,False,22.85083333333333,5.237166666666663,3.9957857142857134,1.24138095238095,0.4229675963922845
A044,GG,2-year,GG-2-year,GALNT,29.242,28.937,29.042,29.073666666666668,0.154946227231686,False,22.85083333333333,6.222833333333334,4.662041666666667,1.5607916666666668,0.3389650266352274
A044,GG,2-year,GG-2-year,FUT1/2,27.214,27.401,27.246,27.286999999999995,0.1000149988751693,False,22.85083333333333,4.4361666666666615,3.833309523809524,0.6028571428571374,0.6584486580631865
A045,GG,2-year,GG-2-year,PRKCD,25.024,25.064,25.237,25.10833333333333,0.113209245794383,False,22.5455,2.5628333333333337,3.7783333333333338,-1.2155,2.322212506845191
A045,GG,2-year,GG-2-year,NOTCH1,25.686,25.776,25.798,25.75333333333333,0.0593408234972624,False,22.5455,3.2078333333333333,4.667041666666668,-1.4592083333333346,2.74957441659255
A045,GG,2-year,GG-2-year,GSN,24.572,24.182,24.246,24.33333333333333,0.2091538508690037,False,22.5455,1.7878333333333316,2.78475,-0.9969166666666682,1.995730156774406
A045,GG,2-year,GG-2-year,CCNG1,26.183,26.172,26.503,26.286,0.1880079785541027,False,22.5455,3.740500000000001,4.343083333333334,-0.6025833333333335,1.518433085808886
A045,GG,2-year,GG-2-year,CHST11,28.335,28.07,28.669,28.358,0.3001616231299398,False,22.5455,5.8125,4.4579166666666685,1.3545833333333317,0.3910477442740869
A045,GG,2-year,GG-2-year,ODC1,28.293,27.854,27.751,27.966,0.2878350221915318,False,22.5455,5.420499999999997,3.9957857142857134,1.4247142857142836,0.3724931277796743
A045,GG,2-year,GG-2-year,GALNT,28.794,28.538,28.837,28.723,0.161650858333632,False,22.5455,6.177499999999998,4.662041666666667,1.5154583333333314,0.3497853245858215
A045,GG,2-year,GG-2-year,FUT1/2,27.583,27.754,27.544,27.627,0.1117004923892468,False,22.5455,5.081499999999998,3.833309523809524,1.2481904761904743,0.4209758925153317
A046,GG,2-year,GG-2-year,PRKCD,25.348,25.595,25.555,25.49933333333333,0.1325757645021644,False,21.927000000000003,3.572333333333326,3.7783333333333338,-0.2060000000000079,1.1534856050600288
A046,GG,2-year,GG-2-year,NOTCH1,26.53,26.376,26.227,26.37766666666667,0.1515068755315529,False,21.927000000000003,4.450666666666667,4.667041666666668,-0.2163750000000011,1.1618106823555634
A046,GG,2-year,GG-2-year,GSN,24.331,24.358,24.359,24.34933333333333,0.0158850034099261,False,21.927000000000003,2.422333333333331,2.78475,-0.362416666666669,1.285577573220862
A046,GG,2-year,GG-2-year,CCNG1,26.311,25.74,26.224,26.09166666666667,0.3076431915926856,False,21.927000000000003,4.164666666666665,4.343083333333334,-0.1784166666666689,1.1316412464623054
A046,GG,2-year,GG-2-year,CHST11,28.435,28.373,28.381,28.39633333333333,0.0337243729865101,False,21.927000000000003,6.469333333333328,4.4579166666666685,2.0114166666666597,0.2480294496121066
A046,GG,2-year,GG-2-year,ODC1,27.583,27.123,27.556,27.420666666666666,0.2581401428165191,False,21.927000000000003,5.493666666666663,3.9957857142857134,1.497880952380949,0.3540730755808282
A046,GG,2-year,GG-2-year,GALNT,28.39,28.358,28.313,28.35366666666667,0.0386824680357058,False,21.927000000000003,6.426666666666666,4.662041666666667,1.7646249999999988,0.2943031726438275
A046,GG,2-year,GG-2-year,FUT1/2,27.934,27.799,27.981,27.904666666666667,0.0944792746232397,False,21.927000000000003,5.977666666666664,3.833309523809524,2.14435714285714,0.2261956134850706
A047,GG,2-year,GG-2-year,NOTCH1,26.155,26.157,26.177,26.163,0.0121655250605958,False,22.242666666666665,3.920333333333336,4.667041666666668,-0.7467083333333324,1.6779600102221202
A047,GG,2-year,GG-2-year,GSN,24.626,24.713,24.651,24.66333333333333,0.044792112400883,False,22.242666666666665,2.4206666666666656,2.78475,-0.3640833333333342,1.287063588862334
A047,GG,2-year,GG-2-year,CCNG1,26.682,25.854,26.714,26.416666666666668,0.4875462371235501,False,22.242666666666665,4.174000000000003,4.343083333333334,-0.1690833333333312,1.1243438665514005
A047,GG,2-year,GG-2-year,CHST11,28.703,27.848,28.215,28.255333333333336,0.4289246243028412,False,22.242666666666665,6.012666666666672,4.4579166666666685,1.554750000000003,0.3403875086750154
A047,GG,2-year,GG-2-year,ODC1,27.945,27.924,27.937,27.93533333333333,0.0105987420637235,False,22.242666666666665,5.692666666666668,3.9957857142857134,1.6968809523809545,0.3084522441169393
A047,GG,2-year,GG-2-year,GALNT,28.821,28.724,28.875,28.80666666666667,0.0765136153461156,False,22.242666666666665,6.564000000000004,4.662041666666667,1.9019583333333363,0.2675799025056845
A047,GG,2-year,GG-2-year,FUT1/2,27.538,27.841,27.636,27.671666666666667,0.1546167304444558,False,22.242666666666665,5.429000000000002,3.833309523809524,1.595690476190478,0.3308638377287654
A048,GG,2-year,GG-2-year,PRKCD,25.458,25.362,25.398,25.405999999999995,0.0484974226119285,False,22.581833333333336,2.82416666666666,3.7783333333333338,-0.9541666666666742,1.9374601897031616
A048,GG,2-year,GG-2-year,NOTCH1,26.11,26.141,26.222,26.157666666666668,0.0578302112509843,False,22.581833333333336,3.575833333333332,4.667041666666668,-1.091208333333336,2.130524044310344
A048,GG,2-year,GG-2-year,GSN,24.168,24.325,24.184,24.225666666666665,0.0863963733806764,False,22.581833333333336,1.6438333333333297,2.78475,-1.14091666666667,2.205210944479881
A048,GG,2-year,GG-2-year,CHST11,28.206,28.083,28.388,28.22566666666667,0.1534481454216174,False,22.581833333333336,5.643833333333333,4.4579166666666685,1.1859166666666647,0.4395451688471845
A048,GG,2-year,GG-2-year,ODC1,28.403,28.225,27.82,28.14933333333333,0.2987747200372431,False,22.581833333333336,5.567499999999999,3.9957857142857134,1.5717142857142856,0.3364084185471936
A048,GG,2-year,GG-2-year,GALNT,28.856,28.461,28.709,28.67533333333333,0.199640510251136,False,22.581833333333336,6.093499999999995,4.662041666666667,1.4314583333333282,0.370755928386264
A048,GG,2-year,GG-2-year,FUT1/2,27.542,27.392,27.501,27.47833333333333,0.0775263396100545,False,22.581833333333336,4.8965,3.833309523809524,1.0631904761904756,0.4785725399346086
